user_id,photo_id
681221390,31973833451
681221390,34433394956
681221390,32845379708
1839543002,35513708731
1839543002,30466014413
1839543002,31909803631
1674404420,34426762603
1674404420,33273698869
1674404420,33536863199
1674404420,32916949950
1674404420,35452458552
1674404420,32295124060
1674404420,32869405473
1674404420,32548738388
1674404420,32469319056
1674404420,33624121525
1674404420,33555641038
1674404420,34002075760
1674404420,31961784655
1674404420,35279256848
1616307406,35054328242
1616307406,31771789439
1616307406,33310475737
1616307406,33438148089
1616307406,32046929800
1616307406,32011239971
1616307406,31979690774
1616307406,35118326200
1616307406,31962870114
1553040177,31728993056
1553040177,33450168162
1553040177,35092316103
1553040177,33599583185
1507348398,31875821236
1507348398,34841260913
1507348398,33438875770
1507348398,31988317041
1507348398,32812932604
1507348398,31933471377
1507348398,35372901551
1507348398,33366659104
1507348398,35501413982
1507348398,32013651814
1507348398,33473721786
1587166357,31962251504
1587166357,34134246447
1587166357,33460715263
1587166357,33643957523
1587166357,32059374216
1587166357,35501413982
1587166357,33532561886
1587166357,31692085967
1587166357,33986588506
1072459491,31962251504
1072459491,31933471377
1072459491,35317221133
1072459491,35197472281
1072459491,31627482088
1072459491,35452458552
1072459491,35401478135
1072459491,33351658697
1072459491,34060772254
1820176072,35184121358
1820176072,31872536675
1820176072,33030244338
1820176072,34086617952
1820176072,34013365515
1820176072,31957802831
1820176072,33056144692
1820176072,33367144932
1820176072,35333838375
1820176072,33491743920
1820176072,35372441140
1820176072,33403868249
1820176072,31869765028
1820176072,31764872216
1820176072,33509335527
1820176072,33080767533
1820176072,33450651389
1820176072,33637436815
1820176072,32870024109
1820176072,31721441961
1820176072,31045327649
1820176072,35033007092
1820176072,32091848435
1820176072,34134246447
1820176072,35501923840
1820176072,35413399793
1820176072,32408113649
1820176072,32038263128
1820176072,33480518010
1820176072,32447889127
1820176072,33283120149
1555834669,32600598118
1555834669,32361626518
1555834669,31877316613
1555834669,34361265091
1555834669,33728101630
1555834669,32434692706
1555834669,35038837989
1555834669,31766344905
1555834669,31809508299
1555834669,35242688656
1555834669,31720549526
1555834669,34235622639
1555834669,34319154942
1555834669,31954195522
1555834669,33637097302
1555834669,33426886457
1555834669,32860701302
1555834669,31898106449
1555834669,32298273812
1555834669,33367103928
1555834669,33036332644
1555834669,34440344738
1555834669,33564872432
1555834669,32868498744
1555834669,33834137629
1555834669,32109776481
1555834669,33409667636
1555834669,33632619624
1555834669,33504459348
1555834669,32989920101
1555834669,33441496855
1555834669,33362332286
1555834669,33537414520
1555834669,32687991757
1555834669,34377280170
1914660500,32134319746
1914660500,31988317041
1914660500,34371706766
1914660500,35182584376
1914660500,33732216315
1914660500,35184121358
1914660500,33513792425
1914660500,32646996078
1914660500,35090493910
1914660500,31082382262
1914660500,35092523678
1914660500,33662386183
1914660500,33814835781
1914660500,33438411862
1914660500,35182381744
1914660500,33606626300
1914660500,33567842313
1914660500,30984562035
1022809240,32099631797
1022809240,35090493910
1022809240,33405661702
1022809240,31720549526
1022809240,32996479149
1022809240,32023677816
1022809240,35146683199
1022809240,32818084694
1022809240,31484012271
1022809240,33010499482
1022809240,33850673729
1022809240,32049614851
1022809240,33854426662
1022809240,34571197159
1022809240,33350053158
1022809240,35452458552
1022809240,32661135499
1022809240,33483877662
1022809240,32779749742
1022809240,34864131811
1022809240,34027355963
1022809240,32069428596
1022809240,33805371150
1022809240,33780575163
1022809240,34094719892
1022809240,33652769844
1022809240,33730026276
1550869442,32501368402
1550869442,33384000302
1550869442,35090493910
1550869442,33865002437
1550869442,34030047836
1550869442,35330974427
1550869442,34046838092
1550869442,34479872112
1550869442,32028128774
1550869442,33188357382
1550869442,33553739815
1550869442,31974488595
1550869442,33438393753
1550869442,32164609082
1550869442,34232981069
1550869442,33478130715
1550869442,33629492889
1550869442,32315446107
1550869442,33542201074
1550869442,31924442991
1550869442,32517880284
1550869442,33414370342
1550869442,32389069381
1550869442,35105012541
1550869442,35119507267
1550869442,32456361235
1550869442,34264932278
1550869442,35034586042
1550869442,33365837069
1550869442,32045762254
1550869442,33915699363
1550869442,32008843069
1550869442,33872435996
1550869442,34864131811
1550869442,33465130436
1550869442,33924267484
1550869442,35348693544
1550869442,34536241677
1550869442,33258551892
1550869442,35419675948
1550869442,31923715194
1550869442,33542892219
1550869442,13143257868
1550869442,33891108001
1550869442,33863569337
1550869442,32565765212
1550869442,34074797338
1550869442,33435154428
1550869442,33810365854
1980337105,34260257019
1980337105,33513792425
1980337105,31962251504
1980337105,33002183044
1980337105,33624549485
1980337105,32039513098
1980337105,33480183167
1980337105,33874546987
1980337105,33732896701
1680057578,31854250467
1680057578,33001529402
1680057578,35122517253
1680057578,31739088871
1680057578,33240984640
1680057578,33392149181
1680057578,34663374136
1680057578,33862147543
1680057578,33804019348
1680057578,33544467705
1680057578,34956974978
1680057578,32818084694
1680057578,31524545426
1680057578,31316134128
1680057578,35495940479
1680057578,31869765028
1680057578,34108229353
1680057578,34854298385
1680057578,34087481325
1680057578,31668279788
1680057578,32943985927
1680057578,31814515922
1680057578,31961784655
1680057578,33645583966
1680057578,32944149243
1680057578,35172727693
1680057578,33364379776
1680057578,34010861504
1680057578,34671817608
1585558946,34221680879
1585558946,33866081474
1585558946,32959522689
1585558946,35252863621
1585558946,35474366511
1585558946,35166565806
1585558946,35182092296
1585558946,33826592371
1585558946,33930449436
1585558946,33686087631
1891617951,32122579736
1891617951,33578361737
1891617951,31723989987
1891617951,31923854247
1891617951,31480631648
1891617951,31764872216
1497503846,32006273892
1497503846,35307052370
1497503846,31773035183
1497503846,31536675712
1497503846,35241964954
1799672397,35038837989
1799672397,34086617952
1799672397,33553450033
1799672397,32262744136
1799672397,33056144692
1799672397,33560581986
1799672397,31723989987
1799672397,32244743802
1799672397,35388038005
1799672397,31506914005
1799672397,33703873557
1799672397,35382879823
1799672397,34256373418
1799672397,31988317041
1799672397,34570496344
1799672397,31728993056
1799672397,31856795877
1799672397,32133223900
1799672397,33463785279
1799672397,31780434088
1799672397,33808425715
1799672397,32612653062
1799672397,31751346323
1799672397,33701153929
1799672397,32551276478
1799672397,33404204051
1799672397,33223023485
1799672397,33928284186
458899575,35046246656
458899575,31877316613
458899575,34240059906
458899575,33002183044
458899575,33503232916
458899575,35317221133
458899575,35080515002
458899575,32453208076
458899575,34150820640
458899575,31898106449
458899575,33636396412
458899575,35051084271
458899575,33718898535
458899575,34082801930
458899575,33481197832
1149793212,30547883849
1149793212,33922821645
1149793212,32569811763
1149793212,33463273630
1736642454,33596475126
1736642454,33629260301
1736642454,33922821645
1736642454,31771782155
1736642454,35099379046
1736642454,32176916625
1736642454,34029490004
1736642454,32046880716
1736642454,30547883849
1736642454,34046717014
1576434060,33404498613
1576434060,33530490909
1576434060,31697820169
1576434060,33341120778
1576434060,33849794697
1576434060,34664480769
1576434060,32718089602
1576434060,34004973130
1576434060,33126314934
1576434060,31845962554
1576434060,35315755488
1576434060,35182009099
1576434060,32039004239
1576434060,31398447859
1576434060,32956324011
1576434060,33052645057
1576434060,33420533943
1576434060,33804019348
1843265605,33473749988
1843265605,35240183642
1843265605,33428195760
1843265605,32434692706
1843265605,33384984887
1843265605,32527641320
1843265605,33404372253
1843265605,33574822461
1843265605,31751917814
1843265605,32998012086
1843265605,32332683156
1843265605,31996236673
1843265605,34611783940
1843265605,31442939791
1843265605,33060972720
1843265605,31921081097
1843265605,31703057885
1843265605,33450651389
1843265605,33193058006
1843265605,31863218843
1843265605,33107549438
1843265605,33564431442
1843265605,33834137629
1843265605,32895357177
1843265605,32202515345
1843265605,35368580599
1843265605,33627251354
1843265605,33924267484
1843265605,35033007092
1843265605,33378928237
1843265605,33929059670
1843265605,32543353442
1843265605,31969038477
1843265605,33732934752
1789604743,35050424138
1789604743,34037969223
1789604743,32569811763
1789604743,31988317041
1789604743,35043946011
1789604743,35211913911
1789604743,34544624197
1789604743,33709620732
1789604743,31684317404
1789604743,32865415721
1789604743,33624121525
1789604743,33351658697
1789604743,34134604250
1783846447,34381124877
1783846447,31933471377
1783846447,32014498272
1437022166,32076610235
1437022166,33599404699
1437022166,33486190403
1437022166,32198700416
1437022166,31841573924
1437022166,33659059112
1437022166,32079872420
1437022166,33665152651
1437022166,32135507831
1437022166,33946439065
1437022166,33701153929
1437022166,33605503214
1437022166,32152456765
1545902409,35384326263
1545902409,35358996460
1545902409,33655006629
1545902409,32099714209
1545902409,32034963724
1545902409,32353412792
1545902409,31720549526
1545902409,32665402821
1545902409,32922493659
1545902409,31833362394
1545902409,35257461007
1545902409,31713382409
1545902409,33878326136
1545902409,32017737646
1545902409,31831284440
1489809610,34051025855
1815158936,33438875770
1815158936,31940659720
1815158936,31985517659
1815158936,33445473400
1815158936,33921459023
1815158936,33371410907
1815158936,33848735334
1815158936,33865002437
1815158936,34840448045
1815158936,33240567318
1815158936,35330974427
1815158936,31894611027
1815158936,33529391652
1815158936,33433231908
1815158936,33348845027
1815158936,35204347847
1815158936,33700602438
1815158936,35297157223
1815158936,33404372253
1815158936,34011099892
1815158936,33714279928
1815158936,32596215609
1815158936,32771436285
1815158936,32631530174
1815158936,33367144932
1815158936,32048789447
1815158936,33887721735
1815158936,33180697552
1815158936,32010894532
1815158936,33798426494
1815158936,33542858679
1815158936,35335170815
1815158936,33015081003
1815158936,34000777339
1815158936,33624121525
1815158936,33425492459
1815158936,32476260328
1815158936,31830170381
1815158936,32117360149
1815158936,32091418430
1815158936,34147833805
1815158936,31908873511
1815158936,35403334433
1815158936,35211913911
1815158936,35320972918
1815158936,32645488407
1815158936,32353002627
1815158936,33508901641
1815158936,34772483803
1815158936,32650929992
1815158936,32860038114
1815158936,35141067035
1815158936,33107549438
1815158936,33923677128
1815158936,35548268852
1815158936,32893981693
1815158936,31955914115
1815158936,33547236736
1815158936,32397982209
1815158936,33258551892
1815158936,32874731192
1815158936,35273263753
1815158936,31785450840
1815158936,33490573213
1815158936,33681100266
1815158936,32051268313
1815158936,33789685200
1815158936,31529592478
1815158936,33567842313
1815158936,33730026276
1815158936,31432270682
1815158936,31637944168
1815158936,35359665077
1448122732,33855590158
1448122732,34195821230
1448122732,35213352339
1448122732,33850252688
1448122732,35330974427
1448122732,33797332315
1448122732,35194443826
1448122732,35030352330
1448122732,32109992553
1448122732,33542229417
1448122732,33372982083
1448122732,31731179292
1448122732,33508901641
1448122732,33287561714
1448122732,35150201682
1448122732,32045762254
1448122732,35315755488
1448122732,31859659239
1448122732,33698785235
1448122732,35052644547
1448122732,35166565806
1448122732,34465839092
1448122732,35223323283
1550539790,33776163494
1550539790,34426762603
1550539790,32138456686
1550539790,31877316613
1550539790,31814023587
1550539790,32922203225
1550539790,33405661702
1550539790,33420593844
1550539790,32537398285
1550539790,31766344905
1550539790,32452552362
1550539790,35144859624
1550539790,33112718005
1550539790,33567636837
1550539790,32209259559
1550539790,31998914896
1550539790,32724076451
1550539790,35441135011
1550539790,33998892503
1550539790,32242779211
1550539790,32894361048
1550539790,32919663109
1550539790,35082465422
1550539790,31543125570
1550539790,33373393363
1550539790,32246797305
1550539790,33578170012
1550539790,31959137141
1550539790,34138720746
1550539790,33912011667
1550539790,31181428546
1550539790,31733257954
1550539790,31988317041
1550539790,32595923678
1550539790,33080767533
1550539790,34440344738
1550539790,34785019549
1550539790,33631395220
1550539790,34316343234
1550539790,34137242991
1550539790,32694225879
1550539790,32647067307
1550539790,30567999908
1550539790,33732266194
1550539790,32775650097
1550539790,31054274024
1550539790,33701153929
1550539790,33420533943
1550539790,32093125470
1550539790,33442763254
1550539790,33486190403
1550539790,34683073992
1550539790,31812858620
1550539790,35089333129
1550539790,32618938621
1550539790,34052533715
1550539790,35152993297
1550539790,31680467344
1550539790,31609655889
1912883325,35286982675
1912883325,32293965364
1912883325,35320797252
1912883325,32114994325
1912883325,32054285308
1912883325,33707669238
1735096502,35033381983
1735096502,31659840481
1735096502,33173962694
1735096502,33470710246
1735096502,34009415130
1735096502,33700602438
1735096502,31821402503
1735096502,32596215609
1735096502,33366456854
1735096502,33438401561
1735096502,32607095055
1735096502,33491743920
1735096502,33725334960
1735096502,34174654112
1735096502,33002629257
1735096502,35199432172
1735096502,34690352105
1735096502,32802185852
1735096502,31864240966
1735096502,33567834738
1735096502,34319107801
1735096502,33192427663
1735096502,33252543742
1735096502,33834137629
1735096502,34110847167
1735096502,32939898255
1735096502,33627251354
1735096502,32598074200
1735096502,31175738081
1735096502,31933471377
1735096502,34664593917
1735096502,34370539545
1735096502,34286629771
1735096502,33292270950
1735096502,32081571790
1691670310,32519297241
1691670310,31962251504
1691670310,35481357288
1691670310,33162395058
1691670310,32834678994
1691670310,31695956839
1691670310,32393297564
1691670310,33220577599
1691670310,33490932825
1691670310,32517708168
1691670310,32062114655
1691670310,33850673729
1691670310,33098258071
1691670310,34366500592
1691670310,35119507267
1691670310,33806862143
1691670310,31863218843
1691670310,31811465650
1691670310,34004973130
1691670310,31723520841
1691670310,34736984979
1691670310,34002075760
1691670310,31637971836
1691670310,31870138687
1691670310,32285498079
1691670310,32447889127
1691670310,33077433145
1691670310,33392152611
1691670310,32186933389
1691670310,33986588506
1691670310,33677748504
1959236038,34618928645
1959236038,33504459348
1959236038,31877316613
1959236038,31933471377
1959236038,32686763147
1959236038,33800932803
1882796195,33648100725
1870338882,31849788952
1870338882,32821717975
1870338882,32015885859
1870338882,35455013759
1870338882,33646837989
1870338882,35290947603
1870338882,34921837941
1870338882,32081571790
1870338882,33031258254
1870338882,33814649855
1870338882,33718898535
1870338882,32061552311
1870338882,32632934030
918644995,31875821236
918644995,35184121358
918644995,31877316613
918644995,32117342662
918644995,33723175593
918644995,33619716342
918644995,31857700383
918644995,30887563823
918644995,34986414895
918644995,30362660504
918644995,33733410711
918644995,35192368450
918644995,35498684652
918644995,31860588534
918644995,31795799314
918644995,33416477385
918644995,32122579736
918644995,32774860712
918644995,35485344055
918644995,33233135547
918644995,35033007092
918644995,31785450840
918644995,35446065478
918644995,33456608143
1547785490,33116728001
1547785490,34336289414
1547785490,33002183044
1547785490,33035075786
1547785490,34687254562
1547785490,34707236740
1547785490,33524893257
1547785490,33325449642
1547785490,34052239301
1547785490,33826592371
1547785490,35166841806
1547785490,33489352282
865680383,32991480310
865680383,32306711076
1843535880,33438875770
1843535880,33308267896
1843535880,32713171245
1843535880,33280324319
1843535880,33196414365
1843535880,33425631930
1843535880,34412772968
1843535880,35193762595
1843535880,33619306587
1843535880,35545185407
1843535880,35469408196
1843535880,32803374806
1843535880,32569811763
1843535880,35320954463
1843535880,33684507624
1843535880,32551338366
1843535880,33646926172
1843535880,33888373874
1843535880,35507270252
1843535880,31684870501
1843535880,33474069718
1843535880,31966848368
1843535880,32812932604
1843535880,31848560651
1843535880,33190950302
1843535880,31933495416
1843535880,32868498744
1843535880,33834137629
1843535880,35055424442
1843535880,32395460390
1843535880,34371706766
1843535880,32484704925
1843535880,34264728040
1843535880,31785450840
1843535880,33994316254
1843535880,33126508580
1843535880,35137192110
1537568494,31790119870
1537568494,33406549157
1537568494,33692303435
1537568494,34862756048
1537568494,31739088871
1537568494,33558063516
1537568494,35177733479
1537568494,35115787636
1537568494,35305194913
1537568494,34048996781
1537568494,34104267445
1537568494,34544624197
1537568494,34485303974
1537568494,34921837941
1537568494,33659532820
1537568494,32548738388
1537568494,33605502017
1537568494,34025553058
1537568494,33564431442
1537568494,34482411850
1537568494,33872435996
1537568494,34371706766
1537568494,33866074161
1537568494,33923266817
1537568494,34694543886
1537568494,32100173141
1537568494,34188025140
1537568494,33817372089
1537568494,34626636561
1537568494,35409017442
1537568494,34335438639
1537568494,35448381664
1537568494,33473890465
1575547809,33570519260
1575547809,32569811763
1575547809,33823404782
1575547809,31921904399
1575547809,35452458552
1575547809,33117625436
1575547809,33706896055
1575547809,31692085967
1535457404,31875821236
1535457404,31877316613
1535457404,35038837989
1535457404,35088163482
1535457404,32366822260
1535457404,34402699141
1535457404,34211281319
1535457404,33752284758
1535457404,35473212238
1535457404,34000777339
1535457404,33283203455
1535457404,31861930153
1535457404,35194155851
1535457404,35148519122
1535457404,32812932604
1535457404,33459378470
1535457404,31757571838
1535457404,31751385459
1535457404,35396526835
1535457404,35446065478
1535457404,32186933389
1535457404,32866860472
1215510056,35372901551
1215510056,31480631648
1215510056,31919674526
1215510056,30851380436
1215510056,31694866176
1215510056,35069560933
1215510056,33628276135
2000384891,33515107315
2000384891,33438875770
2000384891,32965185198
2000384891,32225626620
2000384891,35216691959
2000384891,33030244338
2000384891,31876720480
2000384891,31590217019
2000384891,30267123847
2000384891,31719611275
2000384891,30984562035
2000384891,33544467705
2000384891,33352768026
2000384891,32587938146
2000384891,33367144932
2000384891,32548738388
2000384891,32730942884
2000384891,32518568160
2000384891,30216082345
2000384891,33605503214
2000384891,34797899394
2000384891,27325641921
2000384891,31245026079
2000384891,35317221133
2000384891,32377471856
2000384891,32978650548
2000384891,31922176294
2000384891,31712947507
2000384891,32779749742
2000384891,33834137629
2000384891,33701652358
2000384891,31641621861
2000384891,31723520841
2000384891,33455287889
2000384891,33698785235
2000384891,33545196308
2000384891,33463524079
2000384891,31785450840
2000384891,33361853057
2000384891,32812150604
2000384891,33863569337
2000384891,32471444041
2000384891,32777105226
2000384891,33801783380
1651580987,33620756014
1651580987,31757797419
1651580987,34900363353
1651580987,31711277310
1651580987,35168699602
1651580987,33139981969
1651580987,35223570112
1651580987,32640862355
1651580987,31929814814
736646336,31512950906
736646336,33511025972
736646336,32620898452
736646336,32426808671
736646336,33155435634
736646336,33119482012
736646336,34158900255
736646336,32059308121
736646336,35197472281
736646336,35452458552
736646336,34054672608
736646336,35064626077
736646336,34395077456
736646336,32198824228
736646336,33347198153
736646336,34108146132
736646336,33897796172
736646336,33607831948
736646336,33280101558
736646336,33953138622
736646336,35223323283
736646336,33283120149
736646336,32081571790
1529532034,34061966231
1529532034,34138801841
1529532034,32569811763
1529532034,35415280800
1529532034,33649908627
1529532034,31596810568
1529532034,33607441492
1529532034,33795871548
1529532034,33491743920
1529532034,33966102970
1529532034,33630025985
1529532034,33557808799
1529532034,33557039796
1529532034,34095474895
1529532034,35166841806
1870375927,33344109546
1870375927,33324866511
1870375927,33240859303
1870375927,35503789239
1870375927,35216691959
1870375927,32010452940
1870375927,34211281319
1870375927,32737081818
1870375927,32975248387
1870375927,33749166152
1870375927,33893689803
1870375927,35308021600
1870375927,33700403741
1870375927,35093267989
1870375927,32223353416
1870375927,32313364040
1870375927,32332226256
1870375927,35081745390
1870375927,33547236736
1870375927,33838312358
1870375927,33347198153
1870375927,34247214741
1870375927,35089333129
1870375927,33197181651
1870375927,33755898484
1870375927,31232796699
1870375927,33986588506
1803376513,31875821236
1803376513,35124247657
1803376513,34138801841
1803376513,31922600757
1803376513,31877316613
1803376513,35182584376
1803376513,35040053355
1803376513,35081616983
1803376513,33595271815
1803376513,31869962064
1803376513,31940618482
1803376513,31441778019
1803376513,32206680089
1803376513,32081571790
1803376513,35261127804
1803376513,31771422424
1482914359,31875821236
1482914359,31877316613
1482914359,30530155992
1482914359,32556549211
1482914359,33416025324
1482914359,32453208076
1482914359,31659327027
1482914359,30640881695
1482914359,32059308121
1482914359,33412975014
1482914359,33473721786
1482914359,31731179292
1482914359,31544635020
1482914359,33459378470
1482914359,31921625910
1482914359,33057124771
1482914359,33116728001
1482914359,31847626839
1482914359,33287650278
1482914359,33712450323
1482914359,33351658697
1911966770,33197610838
1911966770,31459493055
1911966770,33397029524
