42,7228
42,8284
42,6468
42,3245
42,6978
42,6746
42,709
42,733
42,5812
42,2863
43,2654
43,1573
43,2624
43,2313
43,8706
43,590
43,2605
43,967
43,7205
43,9821
43,6950
43,10405
43,5223
43,2481
43,6911
43,9606
43,2639
43,8650
43,2053
43,741
43,2713
43,2883
43,2439
43,9793
43,3348
43,2754
43,1205
43,1446
43,5794
43,9014
43,5579
43,5402
43,6009
44,1457
44,6189
44,2344
44,8367
44,7795
44,10520
44,4708
44,1057
44,1948
44,9908
44,4368
44,7285
44,4648
45,9131
45,314
45,6963
46,7438
46,8762
46,5507
46,3706
46,7480
46,7002
46,5968
46,8445
46,9028
46,5996
46,2239
47,3361
47,10590
47,2767
47,9759
47,3815
47,2291
47,5275
47,8564
47,5672
47,231
47,4899
47,8226
47,4518
47,2160
47,5318
48,8733
48,8341
48,2138
48,2635
48,2933
48,8699
48,1146
48,8979
48,7776
48,5756
48,7937
48,5365
48,935
48,5819
48,5782
48,7872
48,4412
48,6457
48,2605
48,1259
48,4418
48,4002
48,8583
48,621
48,2590
48,400
48,1183
48,8645
48,364
48,8938
48,4314
48,1623
48,8622
48,10329
48,4368
48,855
48,2322
48,9653
48,2223
48,423
48,1304
48,3740
48,1666
48,10520
48,7933
48,8560
48,3935
48,2672
48,10416
48,7146
48,2426
48,1512
48,741
48,9009
48,6631
48,7186
48,2120
48,2699
48,5547
48,7258
48,7185
48,3290
48,211
48,904
48,5981
48,403
48,1118
48,136
48,961
48,10184
48,9568
48,9589
48,3345
49,4507
49,6236
49,9271
49,8962
49,7937
49,2856
49,9260
49,1444
49,5475
49,8801
49,2592
49,179
49,2672
49,8675
49,7845
49,395
49,6468
49,254
49,5994
49,3161
49,1530
49,7736
49,1566
50,4452
50,10386
50,462
50,8299
50,3687
50,7191
50,4221
50,851
50,591
50,8243
50,5561
50,7842
50,4123
50,5916
50,9795
50,358
50,8577
50,5028
50,9054
50,8492
50,7187
50,8611
50,9221
50,6764
50,7300
50,9805
50,8820
50,336
50,1301
50,7613
50,5209
50,6802
50,8367
50,2355
50,8630
50,4695
50,4746
50,2757
50,6251
50,3034
50,2384
50,7144
50,66
50,8907
50,8585
50,8161
50,5996
50,5812
50,9757
50,2631
50,8762
50,3109
50,3685
50,7813
50,4005
50,6200
50,7849
50,1946
50,8205
51,6453
51,5531
51,8436
51,4416
52,3152
52,9593
52,4146
52,5850
52,10334
52,4412
52,9646
52,4002
52,7293
52,8731
52,615
52,8770
52,6006
52,3037
52,9922
52,3259
52,7760
52,4038
52,8292
52,8814
52,1333
52,5740
52,4167
52,2883
52,3028
52,9914
52,2754
52,9872
52,6726
52,314
52,3107
52,1346
52,7719
52,9978
52,5465
53,589
53,2124
53,8032
53,4137
53,8597
53,8222
53,554
53,4155
53,4283
53,2328
53,8409
53,1153
53,5712
53,6256
53,4820
53,1126
53,2053
53,5308
53,6174
53,5277
53,4741
53,1255
53,152
53,265
53,7080
53,9851
53,736
53,10005
53,7047
53,10319
53,2784
54,4722
54,918
54,8299
54,314
54,2381
54,1125
55,7474
56,2035
56,2415
56,2157
56,9410
56,2766
56,3300
56,3139
56,5465
56,4100
56,2872
56,1064
56,3829
56,2365
57,3724
57,4859
57,8299
57,447
57,4425
57,2748
57,6871
57,9534
57,1438
57,48
57,1076
57,1547
57,9438
57,6835
57,2613
57,3855
57,8584
57,9426
57,9966
57,1446
57,211
57,3401
57,4252
58,5718
58,4682
58,719
58,727
58,1399
58,1403
58,9983
58,10348
58,6062
58,1531
58,8767
59,716
59,8506
60,8733
60,801
60,638
60,4177
60,7240
60,5814
60,1353
60,10513
60,4366
60,5116
60,10680
60,8591
60,2344
60,1613
60,10160
60,598
60,5958
60,6111
60,5077
60,5261
60,4267
60,5399
60,4041
60,2034
60,7238
60,5388
60,5657
60,2883
60,9200
60,7102
60,3073
60,2325
60,9124
60,211
60,1249
60,5724
60,1508
61,3673
61,7315
61,2790
61,1423
61,9616
61,10088
61,7862
61,1602
61,1281
61,6221
61,4708
61,1362
61,3139
61,4382
61,5584
61,4358
61,4605
61,2713
61,7738
61,1175
61,3073
61,7595
61,9008
61,7761
61,432
61,4654
61,6058
61,6294
61,9376
61,4681
61,1703
61,896
62,965
62,2344
62,8950
62,2097
62,1710
62,4124
62,4415
62,6788
63,3724
63,8299
63,10436
63,3184
63,9831
63,4690
63,9116
63,10193
63,9419
63,10329
63,9976
63,260
63,3252
63,9244
63,4041
63,7343
63,9366
63,3401
63,7047
63,7181
64,7956
64,8188
64,301
64,1868
64,8852
65,7385
65,8733
65,4081
65,493
65,3266
65,726
65,6883
65,3623
65,5274
65,1872
65,5902
65,7286
65,606
65,2590
65,5584
65,2397
65,7124
65,1841
65,1413
65,6654
65,5212
65,4933
65,9833
65,4084
65,306
65,3650
65,665
65,2883
65,7507
65,6779
65,5277
65,2640
65,5994
65,5903
65,7347
65,211
65,2589
65,5646
65,6091
65,8531
65,4035
65,7560
66,8846
66,3134
66,1965
66,10496
66,7230
66,1567
66,8557
66,8336
67,5232
67,10063
67,4006
67,5556
67,5732
67,4125
67,1307
67,5454
67,9262
67,1710
67,4624
67,3167
67,10383
67,9791
67,9988
67,3027
67,4532
67,2744
67,9975
67,2956
67,1566
67,4178
67,5465
68,7683
68,10364
68,2344
68,5014
68,7475
68,6770
68,992
68,8935
68,8770
68,10303
68,7457
68,2708
68,5908
68,4641
68,1531
69,811
69,7280
69,7252
69,5074
69,3266
69,9732
69,9116
69,4029
69,8619
69,6018
69,1186
69,1606
69,4411
69,7818
69,9799
69,7084
69,2288
69,9220
69,2699
69,8959
69,9988
69,4663
69,7813
69,9958
69,7534
69,5211
69,10319
70,3724
70,10364
70,6912
70,8299
70,10504
70,3155
70,2728
70,9672
70,2112
70,6751
70,7059
70,5465
70,9293
70,1989
71,3724
71,8299
71,9517
71,600
71,8525
71,1937
71,70
71,5454
71,848
71,7357
71,179
71,139
71,7343
71,5382
71,8626
71,5718
71,5332
71,799
71,1061
71,7285
72,9959
72,128
72,8708
72,8535
72,8649
72,7376
72,7381
72,5673
72,2264
72,6743
72,1270
72,3024
72,8263
72,1269
72,7344
72,770
72,7869
72,637
72,6174
72,6503
72,2459
72,1042
72,3099
72,5206
72,365
72,7690
72,386
72,403
72,2630
73,9951
73,7780
73,6163
73,6457
73,9718
74,9759
74,3810
74,9956
74,1864
74,4752
74,6436
74,10507
74,7329
74,5689
74,3294
74,567
74,3212
74,2022
74,7085
74,5776
74,1289
74,7671
74,2126
74,4532
74,4016
74,6039
74,2837
74,3788
75,886
75,6464
76,4736
76,10356
76,1116
76,944
76,2531
76,4173
76,6254
76,3120
76,3368
76,6223
76,2895
76,7085
76,5898
76,723
76,619
76,9963
76,3401
76,5465
76,4455
77,1565
77,2415
77,1371
77,3186
77,10342
77,1116
77,4476
77,2940
77,3184
77,1453
77,300
77,8187
77,1152
77,6067
77,3120
77,4719
77,4313
77,4951
77,10329
77,4840
77,7818
77,10520
77,6534
77,10070
77,3462
77,2953
77,8959
77,4654
77,10096
78,5838
78,430
78,6236
78,238
78,578
78,8541
78,10409
78,9817
78,2140
78,3634
78,2131
78,5732
78,2669
78,10400
78,2315
78,3246
78,6802
78,3932
78,10131
78,5095
78,3773
78,8605
78,3892
78,4232
78,10339
78,9060
78,2608
78,10128
78,5172
78,390
78,10059
78,5903
78,3938
78,1291
78,1184
78,2956
78,9901
78,1061
78,8205
78,4759
79,3334
79,5467
79,2573
79,1167
79,758
79,7475
79,5171
79,693
79,2578
79,2600
79,4988
79,597
79,288
79,5795
79,5067
79,9056
79,8959
80,6331
80,831
80,10436
80,4223
80,2796
80,6023
80,2358
80,7357
81,3186
81,2904
81,1686
81,7494
82,3724
82,7341
82,8997
82,7633
82,1405
82,4631
82,5499
82,9056
82,6301
82,4247
82,3855
82,3052
82,5783
82,7748
82,3096
82,8238
82,6207
83,1523
83,2844
83,10436
83,1446
84,8733
84,9193
84,4283
84,7384
84,1373
84,2784
85,582
85,5537
85,1300
85,493
85,3623
85,145
85,2661
85,8764
85,10239
85,10590
85,8997
85,9158
85,7407
85,5449
85,8923
85,9198
85,4722
85,6534
85,2456
85,9743
85,8443
85,256
85,3022
85,4741
85,8735
85,373
85,5633
85,4713
85,4517
85,1184
85,10184
85,10366
86,826
86,6875
86,829
86,3634
86,2591
86,9558
86,2590
86,4066
86,2173
86,4337
86,8229
86,6812
86,3212
86,8630
86,7384
86,7362
86,3167
86,1895
86,6779
86,217
86,1898
86,2126
87,2498
87,7227
87,2895
87,2639
87,4081
87,3924
87,8881
87,1116
87,798
87,7813
87,9908
87,10207
88,289
88,5526
88,2344
88,5925
88,8228
88,1006
88,1326
88,4041
88,6087
88,9908
88,6993
88,340
88,314
88,10460
88,8936
89,1565
89,2009
89,8243
89,2140
89,7341
89,1435
89,7862
89,8937
89,7048
89,6310
89,7179
89,8801
89,2344
89,2133
89,5883
89,3120
89,3877
89,745
89,2522
89,9835
89,7192
89,1547
89,8555
89,3710
89,7329
89,6997
89,953
89,6002
89,734
89,63
89,7123
89,2613
89,3723
89,445
89,2109
89,847
89,2350
89,5382
89,9833
89,7296
89,1251
89,6322
89,7759
89,9791
89,9823
89,2211
89,254
89,2048
89,7023
89,7696
89,7108
89,9841
89,4555
89,600
89,8597
89,1883
89,4444
89,4958
90,7384
90,5797
90,9569
90,5503
90,6931
90,10032
90,10003
90,2241
91,7315
91,7491
91,3180
91,2969
91,7191
91,8221
91,9260
91,2140
91,4446
91,2591
91,8705
91,4102
91,4028
91,8583
91,6436
91,2344
91,4996
91,9786
91,870
91,10507
91,4047
91,2411
91,481
91,3062
91,5622
91,2825
91,8736
91,4739
91,4450
91,8630
91,10373
91,2087
91,3339
91,8255
91,9963
91,9830
91,6848
91,5996
91,4235
91,7562
91,9811
91,3401
91,7276
91,6983
91,2688
91,1061
91,7147
91,7053
91,5911
91,4475
92,2903
92,8433
92,7336
92,7633
92,9653
92,1356
92,3934
92,6071
92,1139
92,4095
92,1130
92,1968
92,10059
92,4009
92,6312
92,10387
92,2069
92,6091
92,5953
92,3967
93,7385
93,8962
93,7937
93,2940
93,5819
93,9849
93,5738
93,7376
93,2632
93,8591
93,5443
93,10079
93,5520
93,2378
93,7243
93,9159
93,2297
93,6178
93,5454
93,7015
93,7821
93,7306
93,992
93,9873
93,7507
93,7264
93,5726
93,7355
93,7035
93,3948
93,2457
93,9737
93,2202
93,8373
93,7150
93,5447
93,4475
94,4023
94,3152
94,10425
94,2020
94,9328
94,4283
94,3237
94,774
94,2579
94,7407
94,6870
94,2011
94,2895
94,9873
94,5731
94,3328
94,3109
94,8004
94,7813
94,5946
94,7560
95,1922
95,3720
95,9541
95,2068
95,2388
95,945
95,5777
95,8184
95,4353
95,4519
95,3828
95,1668
95,333
95,1830
95,8205
95,6029
95,3103
96,9855
96,751
96,9908
96,9387
96,1934
96,4876
97,9574
97,5014
97,3564
98,8425
98,10319
98,2844
98,2124
98,9356
98,7457
98,10707
98,6735
98,10646
99,1315
99,9752
99,8299
99,10065
99,8719
99,4146
99,7235
99,3828
99,7487
99,289
99,9646
99,4154
99,7290
99,5613
99,2540
99,2480
99,4314
99,9842
99,3710
99,63
99,9937
99,4509
99,6770
99,3960
99,183
99,7120
99,3779
99,1246
99,217
99,8574
99,8320
99,1278
99,211
99,5724
99,736
100,3706
100,5850
100,3036
100,9614
100,7141
100,9683
100,3720
100,914
100,4337
100,5584
100,3212
100,8202
100,715
100,6814
100,9791
100,9891
100,9872
100,7242
100,8362
100,9846
101,2138
101,4182
101,565
101,9981
101,3786
101,554
101,5154
101,822
101,967
101,9718
101,10169
101,5902
101,450
101,3997
101,5443
101,8569
101,3877
101,8747
101,686
101,7216
101,3936
101,7277
101,7430
101,10236
101,8499
101,43
101,2011
101,2001
101,2179
101,6717
101,2751
101,282
101,4284
101,8506
101,272
101,2352
101,8520
101,1204
101,9712
101,10522
102,9116
102,2526
102,1316
103,3516
103,9698
103,9723
103,8778
103,8525
103,900
103,10664
103,4366
103,3869
104,8801
104,8882
104,1020
104,9822
104,556
104,2256
104,7063
104,689
104,2717
104,2503
104,8286
104,3623
104,6788
105,8312
105,10070
105,2541
105,8243
105,1864
105,1175
105,9544
105,7922
106,8367
106,4666
106,619
106,7457
106,5435
106,10697
106,9504
107,5266
107,10167
107,7761
107,8320
107,9660
107,4314
107,6294
107,6196
107,2940
107,9805
107,9737
107,6152
107,7362
107,6871
107,5904
107,1246
107,4287
108,3066
108,3828
108,4211
108,8544
108,10239
108,1777
108,5945
108,812
108,3978
108,2398
108,4605
108,8353
108,5987
108,2750
108,5879
108,4848
108,9216
108,10378
108,10100
108,5603
109,638
109,1891
109,3184
109,4067
109,3033
109,8770
109,3609
109,3294
109,345
109,183
109,619
109,8585
109,7272
109,7759
109,2160
109,105
109,5967
109,331
109,8465
110,4267
110,4418
110,7734
110,3186
110,978
110,7520
110,5316
110,8290
110,6006
110,8353
110,6975
110,9696
110,3868
110,954
110,3245
110,7315
110,2239
111,2041
111,1371
111,7853
111,1300
111,2878
111,7888
111,1398
111,639
111,8903
111,3534
111,207
111,208
111,8546
111,4173
111,3051
111,4102
111,1613
111,2059
111,3033
111,4326
111,7270
111,4368
111,9167
111,3212
111,5783
111,1964
111,10218
111,5218
111,741
111,6747
111,3731
111,10383
111,171
111,6900
111,7036
111,4703
111,8296
111,925
111,9173
111,7795
111,3290
111,2246
111,194
111,890
111,7126
111,6091
111,10043
111,7697
111,152
112,10228
112,278
112,482
112,9851
112,443
113,3724
113,7062
113,5467
113,8476
113,5996
113,7050
113,10282
113,6779
113,6735
113,692
114,9752
114,2616
114,4210
114,2518
114,1261
114,9759
114,5908
114,1350
114,10123
114,6205
114,1106
114,6783
114,7384
114,4060
114,6747
114,5998
114,2493
114,2160
114,2459
114,2498
114,4578
114,5854
114,10282
114,6204
114,663
115,9235
115,2940
115,4638
115,4690
115,5908
115,2286
115,10680
115,6927
115,70
115,2551
115,2565
115,10062
115,2639
115,6770
115,8935
115,2751
115,3378
115,7681
115,1446
115,5652
115,1560
115,10454
115,211
115,9851
115,1463
115,624
115,2784
116,3011
116,4547
116,8525
116,6893
116,2288
116,8869
116,9552
116,6100
116,9963
116,5435
116,6788
117,6905
117,5875
117,2124
117,5832
117,2878
117,4180
117,4174
117,9718
117,7179
117,6912
117,5883
117,2669
117,7050
117,4313
117,8329
117,9075
117,6002
117,8809
117,3259
117,2287
117,8767
117,2714
117,629
117,3052
117,7745
117,5998
117,1446
117,1042
117,1989
117,7136
117,905
117,314
117,2368
117,640
117,4799
117,1249
117,9933
117,600
117,5667
117,2630
118,3188
118,265
118,3706
118,798
118,3051
118,640
118,386
118,10013
118,7270
118,2024
118,5655
118,6931
118,6064
118,7786
118,7363
118,1598
118,4945
119,1457
119,4021
119,796
119,1274
119,1987
119,4982
119,754
119,7376
119,2796
119,4368
119,443
119,4041
119,5898
119,6351
119,314
119,2338
119,5854
119,4197
119,5880
119,6788
119,10319
120,2844
120,5666
120,1056
120,1563
120,8144
121,3724
121,3081
121,7776
121,2313
121,2878
121,3910
121,4364
121,1453
121,300
121,9494
121,3877
121,8997
121,5742
121,4125
121,2436
121,9705
121,6997
121,758
121,7779
121,4075
121,6765
121,5247
121,1931
121,7264
121,7174
121,10355
121,7272
121,10596
121,694
121,5655
121,7436
121,1566
121,7158
122,9701
122,402
122,4531
122,7149
122,3087
122,5699
122,4313
122,1520
122,6830
122,9653
122,8625
122,603
122,4764
122,3806
122,214
122,1175
122,762
122,373
122,983
123,151
123,4407
123,2390
123,4638
123,9831
123,5916
123,2131
123,5467
123,2066
123,9070
123,2355
123,7359
123,1175
123,7507
123,7272
123,5633
123,8595
123,890
123,1184
124,8434
124,9989
124,7280
124,1371
124,10106
124,6789
124,9616
124,2444
124,5316
124,5751
124,4410
124,5835
124,8629
124,9732
124,2798
124,1380
124,4154
124,3959
124,5707
124,173
124,1438
124,2438
124,3983
124,9158
124,3877
124,2328
124,2447
124,9842
124,8388
124,5422
124,1158
124,2825
124,9667
124,8814
124,3383
124,6534
124,1412
124,6866
124,10244
124,3536
124,8675
124,9939
124,8563
124,183
124,741
124,4284
124,9060
124,6174
124,9873
124,8654
124,580
124,3735
124,302
124,9702
124,5461
124,951
124,8735
124,5911
124,5288
124,9553
124,9712
124,9893
124,4544
124,10043
124,7032
125,2571
125,2477
125,8670
125,3841
125,3877
125,1415
125,7086
125,8284
125,414
125,10038
125,6223
125,3872
125,4041
125,2895
125,1492
125,947
125,1184
125,3119
125,541
126,8367
126,2138
126,8436
126,8630
126,6091
126,3186
126,9777
126,7813
126,7300
126,1864
126,3526
126,8329
126,10707
126,9998
126,4807
126,2131
126,8307
127,5313
127,3621
127,3532
127,4880
128,811
128,4172
128,2628
128,8849
128,10469
128,963
128,507
128,9569
128,10501
128,9983
128,3339
128,5411
128,3654
128,2520
129,4981
129,4892
129,10307
129,10707
129,3402
129,7849
129,9718
130,767
130,7101
130,1973
130,5595
130,640
130,2309
130,4350
130,4053
130,9996
130,7329
130,518
130,8577
131,6770
131,2124
132,1705
132,3192
132,7093
132,5331
132,10160
132,9595
132,949
132,2566
132,567
132,3723
132,6087
132,2179
132,619
132,8281
132,8665
132,9060
132,8140
132,223
132,2368
132,890
132,7975
133,8387
133,3294
133,918
133,314
133,8782
133,2528
133,7019
133,6256
133,3401
133,1566
133,1895
133,2603
133,4286
133,7036
133,2825
133,10319
133,6477
134,4452
134,9706
134,1573
134,10409
134,2740
134,8670
134,3054
134,1613
134,3882
134,517
134,2579
134,8414
134,7532
134,4739
134,6332
134,785
134,2883
134,5652
134,8730
135,317
135,7343
135,48
135,7457
135,9963
135,9552
136,8387
136,105
136,8119
136,5676
136,8265
137,8436
138,2431
138,8436
138,2124
138,6969
138,4547
138,2477
138,9438
138,2608
138,2131
139,5533
139,5408
139,1091
139,6428
139,9042
140,10018
140,10228
140,3872
140,2844
140,2124
140,100
140,5048
140,9356
140,4752
140,5052
141,8480
141,10501
141,4988
141,991
141,8121
142,8436
142,7384
142,4510
142,1973
142,211
142,9785
142,9552
142,443
142,154
143,4188
143,10596
143,2521
143,1421
143,6298
143,1322
143,4307
143,7229
143,4532
143,3948
143,7436
143,1525
143,4364
143,5672
143,7894
143,2883
143,9794
143,7560
144,9020
144,6205
144,4865
144,4553
144,5854
144,3151
144,1582
144,671
145,1457
145,5830
145,3152
145,4730
145,3623
145,9795
145,333
145,949
145,6830
145,2895
145,5912
145,6524
145,4268
145,4135
145,1038
145,5671
145,2918
145,7294
145,2767
145,2917
145,7142
145,5478
145,7908
146,8682
146,1408
146,1019
146,6488
146,3828
146,3654
146,10085
146,3261
146,7273
146,544
146,4185
146,8284
146,5650
146,715
146,2646
146,564
146,10596
146,6638
146,10066
146,2956
146,6855
146,1508
146,1182
147,2903
147,582
147,6905
147,4093
147,8719
147,1019
147,786
147,4407
147,2403
147,5955
147,1472
147,2561
147,4124
147,8678
147,5658
147,2050
147,9571
147,9595
147,8525
147,1057
147,1270
147,2650
147,4269
147,8923
147,6830
147,148
147,733
147,7790
147,3915
147,9193
147,8814
147,521
147,7359
147,4933
147,2398
147,4026
147,741
147,3892
147,4624
147,5998
147,6174
147,525
147,5996
147,7595
147,8415
147,9808
147,5854
147,8547
147,10074
147,1182
148,8719
148,1019
148,7063
148,6804
148,7620
148,565
148,5955
148,9817
148,5916
148,4678
148,2661
148,8303
148,2590
148,560
148,8604
148,3609
148,4368
148,3740
148,1326
148,1289
148,723
148,7120
148,7186
148,9743
148,7441
148,746
148,1205
148,2129
148,217
148,7136
148,7114
148,2462
148,1167
148,4153
148,10096
148,1566
148,1826
148,7159
149,64
149,2313
149,6883
149,7594
149,8764
149,1568
149,1623
149,4227
149,384
149,4251
149,5541
149,6758
149,4780
149,8367
149,6331
149,7933
149,388
149,5435
149,314
149,9712
149,1946
150,576
150,1086
150,2047
150,289
150,7909
150,3878
150,6243
150,5860
150,1303
151,7770
151,372
151,9754
151,7015
151,4945
152,3401
152,4879
152,1141
152,3973
153,2844
153,6464
153,4623
153,1864
153,946
153,1387
153,3224
153,1101
153,8144
154,4507
154,4859
154,4339
154,8979
154,6885
154,5835
154,8503
154,4856
154,2520
154,358
154,3051
154,9300
154,10701
154,4000
154,6276
154,6256
154,8838
154,7195
154,2287
154,299
154,5965
154,963
154,3934
154,4880
154,8737
154,10383
154,8787
154,8635
154,340
154,9938
154,4614
154,3938
154,2461
154,10349
154,9712
154,7080
154,4126
154,7416
154,5713
154,4261
154,2715
155,6415
155,9356
155,3402
155,9552
155,1858
156,9702
156,9673
156,6102
156,314
156,8028
156,4623
156,9102
156,443
156,9544
156,2084
157,5698
157,10177
157,3984
158,9826
158,8849
158,5529
158,5413
158,4006
158,9892
158,698
158,2669
